Date,Adj Close,Volume
2024-02-15,404.2886047363281,21825500.0
2024-02-16,401.8025512695313,22281100.0
2024-02-17,401.48683929443365,22787800.0
2024-02-18,401.17112731933594,23294500.0
2024-02-19,400.8554153442383,23801200.0
2024-02-20,400.5397033691406,24307900.0
2024-02-21,399.9330749511719,18631100.0
2024-02-22,409.3501586914063,27009900.0
2024-02-23,408.0474853515625,16295900.0
2024-02-24,407.11937459309894,16261766.666666666
2024-02-25,406.19126383463544,16227633.333333334
2024-02-26,405.2631530761719,16193500.0
2024-02-27,405.2034606933594,14835800.0
2024-02-28,405.4421081542969,13183100.0
2024-02-29,411.3290710449219,31947300.0
2024-03-01,413.17864990234375,17800300.0
2024-03-02,412.9863993326823,17732200.0
2024-03-03,412.7941487630208,17664100.0
2024-03-04,412.6018981933594,17596000.0
2024-03-05,400.40045166015625,26919200.0
2024-03-06,399.8435974121094,22344100.0
2024-03-07,406.8542175292969,18718500.0
2024-03-08,403.9505004882813,17971700.0
2024-03-09,403.3870035807292,17354733.333333332
2024-03-10,402.8235066731771,16737766.666666666
2024-03-11,402.260009765625,16120800.0
2024-03-12,412.9598693847656,22457000.0
2024-03-13,412.7809143066406,17115900.0
2024-03-14,422.8443603515625,34157300.0
2024-03-15,414.0935363769531,45049800.0
2024-03-16,414.39185587565106,36735200.0
2024-03-17,414.69017537434894,28420600.0
2024-03-18,414.9884948730469,20106000.0
2024-03-19,419.0556335449219,19837900.0
2024-03-20,422.8543090820313,17860100.0
2024-03-21,426.97119140625,21296200.0
2024-03-22,426.3446960449219,17636500.0
2024-03-23,424.1151529947917,17777833.333333332
2024-03-24,421.8856099446615,17919166.666666668
2024-03-25,419.6560668945313,18060500.0
2024-03-26,418.4552001953125,16725600.0
2024-03-27,418.2369079589844,16705000.0
2024-03-28,417.53228759765625,21871200.0
2024-03-29,418.4874954223633,20482400.0
2024-03-30,419.4427032470703,19093600.0
2024-03-31,420.39791107177734,17704800.0
2024-04-01,421.3531188964844,16316000.0
2024-04-02,418.2468566894531,17912000.0
2024-04-03,417.2643432617188,16502300.0
